Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BbAvH;BbAvD;BbAvA;BbAv>2.5;BbAv<2.5;BbAvAHH;BbAvAHA
SP1;03/12/05;Real Madrid;Getafe;1;0;H;1;0;H;6;19;1;4;17;24;3;13;3;3;1;0;1.4;3.75;7.5;1.35;4.2;8.07;1.66;2.06;1.94;1.93
SP1;04/12/05;Alaves;Mallorca;0;3;A;0;1;A;18;13;3;10;15;24;10;5;4;4;0;0;2.1;3.25;3.0;2.18;3.12;3.11;2.05;1.67;1.89;1.98
SP1;04/12/05;Cadiz;Zaragoza;1;2;A;1;0;H;4;6;1;2;15;20;3;4;2;4;0;0;2.3;3.1;2.87;2.21;3.09;3.09;2.17;1.59;1.94;1.92
SP1;04/12/05;Espanol;Valencia;1;3;A;0;2;A;15;18;2;9;23;15;4;4;3;2;0;1;2.62;3.2;2.37;2.78;3.11;2.37;2.1;1.63;1.8;2.06
SP1;04/12/05;Malaga;Osasuna;1;2;A;1;2;A;9;11;2;4;26;14;7;4;3;2;0;0;2.4;3.2;2.6;2.33;3.12;2.83;2.01;1.7;2.09;1.79
SP1;04/12/05;Santander;Sociedad;2;2;D;0;1;A;14;17;4;9;24;17;4;3;3;5;0;1;2.37;3.2;2.62;2.36;3.1;2.8;2.06;1.66;1.82;2.02
SP1;04/12/05;Sevilla;La Coruna;0;2;A;0;2;A;13;11;3;6;26;15;12;6;7;6;2;0;2.0;3.25;3.25;2.06;3.11;3.35;2.16;1.6;1.85;2.02
SP1;04/12/05;Villarreal;Barcelona;0;2;A;0;1;A;6;11;1;4;19;24;5;5;2;4;0;1;3.75;3.25;1.83;3.85;3.24;1.86;1.78;1.94;1.97;1.89
SP1;10/12/05;Sociedad;Villarreal;1;3;A;1;1;D;16;14;6;8;15;17;5;1;1;2;0;0;2.6;3.2;2.62;2.52;3.12;2.59;1.99;1.73;1.98;1.85
SP1;10/12/05;Valencia;Ath Bilbao;1;1;D;0;0;D;23;6;8;2;16;21;10;4;1;2;0;1;1.5;3.75;7.0;1.49;3.57;6.4;1.98;1.74;1.99;1.84
SP1;11/12/05;Ath Madrid;Alaves;1;1;D;0;0;D;21;11;2;6;17;17;12;3;2;2;0;0;1.57;3.5;6.5;1.59;3.41;5.52;2.02;1.72;1.98;1.86
SP1;11/12/05;Barcelona;Sevilla;2;1;H;0;0;D;14;7;3;2;24;19;7;1;4;2;0;0;1.3;5.0;9.5;1.3;4.4;8.76;1.68;2.04;1.9;1.94
SP1;11/12/05;Betis;Espanol;0;0;D;0;0;D;20;6;3;1;10;12;9;0;1;2;0;0;2.1;3.2;3.5;2.06;3.14;3.29;2.16;1.61;1.8;2.08
SP1;11/12/05;Getafe;Santander;1;2;A;1;1;D;10;7;3;4;20;21;10;1;3;5;0;0;1.8;3.3;4.5;1.77;3.23;4.33;2.06;1.69;1.84;2.02
SP1;11/12/05;La Coruna;Cadiz;1;0;H;0;0;D;20;8;6;4;23;18;5;5;1;2;0;0;1.57;3.5;6.5;1.57;3.43;5.74;2.05;1.69;1.79;2.09
SP1;11/12/05;Malaga;Real Madrid;0;2;A;0;2;A;22;17;8;7;37;11;7;3;5;1;0;0;4.5;3.25;1.83;3.86;3.28;1.84;1.81;1.91;2.0;1.86
SP1;11/12/05;Osasuna;Mallorca;1;0;H;1;0;H;20;9;6;3;20;15;6;4;2;2;0;0;1.57;3.6;6.0;1.59;3.4;5.39;1.94;1.79;1.91;1.96
SP1;11/12/05;Zaragoza;Celta;1;0;H;0;0;D;23;4;9;4;19;13;12;2;1;3;0;0;2.37;3.25;2.87;2.36;3.1;2.79;2.1;1.63;2.09;1.78
SP1;17/12/05;Ath Bilbao;Betis;2;0;H;2;0;H;12;9;2;3;20;23;4;2;1;1;0;1;2.2;3.0;3.5;2.12;3.08;3.22;2.14;1.62;2.02;1.84
SP1;17/12/05;Cadiz;Barcelona;1;3;A;0;2;A;12;19;1;9;13;17;4;8;2;1;0;0;9.0;4.33;1.36;8.02;3.97;1.37;1.69;2.04;1.85;2.03
SP1;17/12/05;Celta;La Coruna;0;3;A;0;3;A;6;7;1;5;16;23;7;2;3;3;1;0;2.37;3.0;3.1;2.28;3.08;2.89;2.03;1.7;1.79;2.06
SP1;18/12/05;Alaves;Valencia;0;1;A;0;1;A;12;14;3;3;18;19;7;5;5;2;0;0;4.2;3.2;1.9;3.81;3.19;1.89;2.01;1.72;1.89;1.97
SP1;18/12/05;Espanol;Zaragoza;2;2;D;0;0;D;13;15;4;6;27;14;4;3;4;2;0;0;2.2;3.2;3.25;2.2;3.09;3.08;2.11;1.63;2.1;1.78
SP1;18/12/05;Mallorca;Ath Madrid;2;2;D;1;2;A;8;11;4;4;19;17;7;4;4;5;1;1;2.5;3.1;2.8;2.46;3.09;2.68;2.11;1.64;1.86;1.98
SP1;18/12/05;Real Madrid;Osasuna;1;1;D;0;0;D;15;10;6;1;23;21;7;3;6;5;0;1;1.5;3.75;7.0;1.5;3.59;6.17;1.72;2.01;1.97;1.87
SP1;18/12/05;Santander;Malaga;1;1;D;1;1;D;16;10;5;5;20;21;8;5;3;6;3;2;2.25;3.1;3.2;2.18;3.09;3.11;2.02;1.7;2.0;1.87
SP1;18/12/05;Sevilla;Sociedad;3;2;H;0;1;A;29;9;8;2;20;17;6;2;4;6;0;2;1.72;3.4;5.0;1.69;3.3;4.76;2.01;1.71;1.9;1.97
SP1;18/12/05;Villarreal;Getafe;2;1;H;1;1;D;18;13;9;5;16;23;6;4;2;2;0;0;1.57;3.5;6.5;1.55;3.46;5.93;1.97;1.74;1.94;1.9
SP1;20/12/05;Barcelona;Celta;2;0;H;1;0;H;15;4;7;2;15;26;6;1;1;3;0;0;1.22;5.5;13.0;1.2;5.29;11.5;1.54;2.3;1.88;1.99
SP1;21/12/05;Betis;Alaves;3;0;H;1;0;H;15;12;8;3;27;21;3;1;2;3;0;0;1.83;3.3;4.33;1.8;3.21;4.18;2.09;1.65;1.81;2.05
SP1;21/12/05;Getafe;Sevilla;1;0;H;1;0;H;17;11;3;4;24;20;3;6;3;2;1;0;2.5;3.25;2.7;2.47;3.12;2.62;2.07;1.66;1.89;1.95
SP1;21/12/05;La Coruna;Espanol;1;2;A;0;0;D;14;9;6;3;20;16;12;2;3;4;0;1;1.57;3.6;6.0;1.57;3.4;5.59;2.06;1.69;1.86;2.01
SP1;21/12/05;Malaga;Villarreal;0;0;D;0;0;D;8;12;4;6;30;16;3;2;5;2;0;0;3.1;3.2;2.25;3.15;3.14;2.12;1.98;1.75;2.01;1.85
SP1;21/12/05;Real Madrid;Santander;1;2;A;0;2;A;19;9;5;4;20;10;6;4;3;3;0;0;1.25;5.0;13.0;1.24;4.88;10.24;1.65;2.09;1.87;1.99
SP1;21/12/05;Sociedad;Cadiz;2;0;H;1;0;H;20;8;6;5;19;24;9;4;1;3;0;1;1.83;3.3;4.33;1.81;3.21;4.13;1.97;1.76;1.95;1.91
SP1;21/12/05;Valencia;Mallorca;3;0;H;0;0;D;17;6;6;0;12;16;9;4;0;1;0;0;1.44;4.0;7.5;1.41;3.77;7.33;1.91;1.81;1.75;2.12
SP1;21/12/05;Zaragoza;Ath Bilbao;3;2;H;0;1;A;12;8;4;4;14;18;3;2;2;1;0;0;2.0;3.2;3.75;2.04;3.12;3.42;2.1;1.64;1.94;1.92
SP1;22/12/05;Osasuna;Ath Madrid;2;1;H;2;1;H;24;5;8;1;18;16;5;1;1;2;0;0;1.9;3.25;4.0;1.82;3.23;4.07;2.06;1.67;1.98;1.87
SP1;07/01/06;Ath Bilbao;La Coruna;1;2;A;0;1;A;18;13;5;3;21;25;6;2;1;5;0;0;2.6;3.2;2.62;2.57;3.1;2.59;2.06;1.66;1.92;1.89
SP1;07/01/06;Espanol;Barcelona;1;2;A;0;1;A;9;19;3;7;29;20;5;6;6;3;0;0;7.5;4.0;1.44;6.99;3.8;1.44;1.8;1.92;2.12;1.73
SP1;08/01/06;Alaves;Zaragoza;0;2;A;0;0;D;15;15;5;4;14;14;5;0;0;3;0;0;2.6;3.2;2.62;2.5;3.1;2.67;2.06;1.66;1.87;1.94
SP1;08/01/06;Ath Madrid;Valencia;0;0;D;0;0;D;14;9;2;5;27;21;5;10;2;0;0;0;3.0;3.2;2.3;2.92;3.14;2.25;2.08;1.69;1.86;1.99
SP1;08/01/06;Cadiz;Getafe;1;0;H;1;0;H;13;8;6;1;22;21;2;2;4;5;1;1;2.37;3.2;2.9;2.39;3.14;2.78;2.07;1.65;1.76;2.05
SP1;08/01/06;Celta;Sociedad;1;0;H;1;0;H;15;5;3;1;20;14;2;1;1;1;0;0;1.9;3.25;4.0;1.84;3.24;4.04;1.86;1.86;1.94;1.9
SP1;08/01/06;Mallorca;Betis;1;1;D;1;1;D;10;9;7;5;17;20;4;7;1;3;0;0;2.3;3.2;3.0;2.26;3.16;2.96;2.05;1.67;2.04;1.81
SP1;08/01/06;Osasuna;Santander;1;1;D;1;1;D;17;6;3;1;21;21;3;1;2;2;0;0;1.61;3.4;6.0;1.6;3.45;5.5;1.94;1.78;1.79;2.06
SP1;08/01/06;Sevilla;Malaga;3;1;H;1;0;H;19;8;7;3;19;19;10;2;6;2;0;1;1.7;3.5;5.0;1.67;3.37;4.89;2.04;1.68;2.07;1.79
SP1;08/01/06;Villarreal;Real Madrid;0;0;D;0;0;D;15;14;5;3;15;19;3;5;3;3;0;0;2.5;3.2;2.75;2.46;3.16;2.68;1.94;1.78;1.85;1.96
SP1;14/01/06;Betis;Ath Madrid;1;0;H;1;0;H;11;15;6;3;23;23;5;4;2;2;0;0;2.2;3.25;3.2;2.22;3.13;3.04;2.1;1.66;2.0;1.87
SP1;14/01/06;Valencia;Osasuna;2;0;H;1;0;H;15;12;4;5;13;21;8;8;3;1;0;0;1.72;3.4;5.0;1.71;3.31;4.77;2.0;1.73;1.93;1.94
SP1;15/01/06;Barcelona;Ath Bilbao;2;1;H;1;1;D;16;8;9;2;18;24;7;5;2;4;1;0;1.16;6.5;15.0;1.18;5.82;13.03;1.53;2.29;1.82;2.04
SP1;15/01/06;Getafe;Celta;1;1;D;1;0;H;24;12;6;3;23;22;9;4;1;2;0;0;2.2;3.25;3.2;2.22;3.16;3.05;2.02;1.7;2.01;1.85
SP1;15/01/06;La Coruna;Alaves;0;2;A;0;1;A;28;12;6;5;21;25;9;1;1;2;0;0;1.44;4.0;7.5;1.42;3.87;7.5;1.77;1.94;2.01;1.85
SP1;15/01/06;Malaga;Cadiz;0;2;A;0;2;A;5;6;1;2;14;13;2;2;5;1;1;0;1.9;3.3;4.0;1.96;3.19;3.64;2.07;1.68;2.02;1.83
SP1;15/01/06;Real Madrid;Sevilla;4;2;H;1;0;H;25;17;8;5;18;18;3;7;1;1;0;0;1.61;3.6;5.5;1.55;3.53;5.8;1.76;1.96;1.82;2.03
SP1;15/01/06;Santander;Villarreal;1;0;H;1;0;H;8;21;4;6;22;15;1;5;3;4;2;1;3.0;3.2;2.3;2.85;3.1;2.35;2.06;1.66;1.9;1.96
SP1;15/01/06;Sociedad;Espanol;0;1;A;0;0;D;14;12;2;5;22;20;6;2;3;2;0;1;2.0;3.3;3.6;2.05;3.18;3.37;1.92;1.8;1.89;1.97
SP1;15/01/06;Zaragoza;Mallorca;3;1;H;2;0;H;13;9;5;5;18;23;2;4;1;2;0;0;1.72;3.4;5.0;1.75;3.27;4.53;1.98;1.74;1.78;2.08
SP1;21/01/06;Real Madrid;Cadiz;3;1;H;0;0;D;10;15;5;4;26;18;8;9;4;1;0;0;1.25;5.0;13.0;1.22;5.34;11.39;1.62;2.16;1.79;2.06
SP1;21/01/06;Zaragoza;Ath Madrid;0;2;A;0;1;A;8;5;3;3;18;24;4;3;3;5;0;0;2.1;3.25;3.4;2.02;3.18;3.47;2.06;1.67;1.85;2.02
SP1;22/01/06;Barcelona;Alaves;2;0;H;0;0;D;25;3;7;1;23;19;7;5;1;2;0;0;1.14;6.5;21.0;1.14;6.56;15.75;1.5;2.34;2.03;1.78
SP1;22/01/06;Betis;Valencia;0;2;A;0;1;A;14;13;4;7;20;24;4;2;1;2;0;0;2.9;3.2;2.37;2.86;3.13;2.34;2.08;1.64;1.83;2.02
SP1;22/01/06;Getafe;Espanol;5;0;H;2;0;H;12;14;6;3;26;18;6;5;1;3;0;0;2.25;3.2;3.1;2.23;3.14;3.04;2.07;1.65;2.01;1.85
SP1;22/01/06;La Coruna;Mallorca;2;2;D;2;0;H;14;10;2;3;21;29;4;2;3;3;0;0;1.44;4.0;7.5;1.46;3.72;6.92;1.87;1.85;1.81;2.03
SP1;22/01/06;Malaga;Celta;0;2;A;0;0;D;15;14;3;5;26;14;6;7;2;1;0;0;2.5;3.2;2.75;2.43;3.12;2.75;2.06;1.66;1.82;2.0
SP1;22/01/06;Santander;Sevilla;2;3;A;1;1;D;17;9;6;4;21;26;6;3;3;3;0;0;2.6;3.2;2.62;2.44;3.12;2.73;2.1;1.63;1.87;1.94
SP1;22/01/06;Sociedad;Ath Bilbao;3;3;D;2;0;H;12;26;6;8;22;14;2;12;3;3;0;0;2.2;3.2;3.25;2.13;3.15;3.25;1.94;1.76;2.0;1.86
SP1;22/01/06;Villarreal;Osasuna;2;1;H;0;1;A;12;9;5;1;14;28;7;3;4;3;0;0;1.8;3.4;4.33;1.79;3.25;4.27;2.04;1.68;1.79;2.06
SP1;28/01/06;Ath Bilbao;Getafe;1;0;H;0;0;D;9;13;3;4;21;14;3;5;3;3;0;0;2.1;3.25;3.0;2.1;3.19;3.29;2.03;1.69;1.8;2.06
SP1;28/01/06;Ath Madrid;La Coruna;3;2;H;1;0;H;17;12;8;5;25;26;5;3;4;4;0;0;2.2;3.25;2.8;2.33;3.11;2.91;2.07;1.66;1.99;1.86
SP1;28/01/06;Cadiz;Santander;1;1;D;0;0;D;6;6;1;2;19;17;3;6;4;4;0;0;2.2;3.25;2.8;2.26;3.12;3.01;2.08;1.65;1.96;1.9
SP1;29/01/06;Alaves;Sociedad;3;1;H;1;0;H;12;20;6;7;15;18;2;6;2;1;0;0;2.37;3.2;2.62;2.46;3.14;2.7;2.0;1.7;1.8;2.0
SP1;29/01/06;Celta;Real Madrid;1;2;A;1;1;D;21;11;6;5;18;21;5;4;3;3;0;0;3.5;3.25;1.9;3.56;3.24;1.99;1.85;1.88;1.82;2.01
SP1;29/01/06;Espanol;Malaga;3;1;H;3;1;H;14;18;7;3;17;21;9;5;1;3;0;0;1.9;3.25;3.5;1.9;3.22;3.83;1.98;1.72;1.95;1.88
SP1;29/01/06;Mallorca;Barcelona;0;3;A;0;1;A;5;15;2;4;17;13;2;6;4;3;1;0;6.5;4.0;1.4;7.96;4.17;1.37;1.65;2.09;1.86;2.0
SP1;29/01/06;Osasuna;Betis;0;2;A;0;1;A;17;10;3;3;11;26;4;2;1;1;0;0;1.8;3.25;4.0;1.79;3.28;4.31;2.04;1.68;1.87;1.97
SP1;29/01/06;Sevilla;Villarreal;2;0;H;1;0;H;12;7;7;1;21;19;10;3;0;3;0;1;2.2;3.25;2.8;2.28;3.13;2.95;2.05;1.67;2.01;1.84
SP1;29/01/06;Valencia;Zaragoza;2;2;D;0;1;A;19;11;6;5;15;19;8;2;3;4;0;1;1.53;3.75;5.0;1.59;3.46;5.58;1.96;1.76;1.85;2.01
SP1;04/02/06;La Coruna;Valencia;0;1;A;0;1;A;10;10;4;5;21;16;4;1;3;5;0;0;2.6;3.25;2.6;2.44;3.11;2.73;2.01;1.72;1.85;1.97
SP1;04/02/06;Malaga;Ath Bilbao;2;1;H;1;1;D;8;8;5;2;18;22;6;5;5;3;1;0;2.3;3.25;3.0;2.31;3.15;2.86;2.0;1.73;2.08;1.79
SP1;04/02/06;Real Madrid;Espanol;4;0;H;3;0;H;16;8;10;1;23;12;3;5;1;2;0;0;1.33;4.5;9.5;1.3;4.56;8.99;1.6;2.18;2.02;1.83
SP1;05/02/06;Barcelona;Ath Madrid;1;3;A;0;1;A;15;13;6;5;19;26;6;2;3;4;0;0;1.4;4.33;7.5;1.37;4.15;7.8;1.62;2.14;1.84;1.99
SP1;05/02/06;Getafe;Alaves;2;2;D;1;1;D;18;6;7;3;16;16;19;2;1;2;0;0;1.8;3.3;4.5;1.78;3.25;4.33;1.95;1.76;1.85;1.98
SP1;05/02/06;Santander;Celta;0;1;A;0;0;D;16;10;6;6;26;18;9;3;4;2;0;0;2.5;3.25;3.0;2.35;3.14;2.82;2.08;1.65;1.77;2.05
SP1;05/02/06;Sevilla;Osasuna;0;1;A;0;0;D;10;8;3;2;21;22;5;3;6;6;1;0;1.8;3.3;4.5;1.78;3.25;4.3;2.07;1.66;1.8;2.05
SP1;05/02/06;Sociedad;Mallorca;2;1;H;1;1;D;12;11;5;1;21;20;3;7;3;4;0;0;1.83;3.3;4.33;1.84;3.24;4.0;1.81;1.91;1.86;1.98
SP1;05/02/06;Villarreal;Cadiz;1;1;D;0;1;A;14;12;7;4;21;20;6;3;4;1;1;0;1.53;3.6;6.5;1.52;3.53;6.23;1.98;1.75;1.96;1.86
SP1;05/02/06;Zaragoza;Betis;4;3;H;4;1;H;13;15;6;5;24;23;5;6;4;3;1;1;2.0;3.2;3.75;1.96;3.19;3.62;2.02;1.7;2.02;1.82
SP1;11/02/06;Ath Bilbao;Real Madrid;0;2;A;0;1;A;15;11;6;6;18;21;7;3;3;4;0;0;4.33;3.3;1.83;4.02;3.26;1.84;1.75;1.98;1.94;1.9
SP1;11/02/06;Cadiz;Sevilla;0;4;A;0;1;A;12;12;1;5;17;25;4;8;1;2;0;0;2.75;3.2;2.5;2.64;3.09;2.53;2.09;1.65;1.94;1.88
SP1;11/02/06;Osasuna;Zaragoza;1;1;D;1;1;D;17;5;4;1;20;10;5;4;2;1;0;0;2.0;3.2;3.75;2.01;3.18;3.49;1.94;1.79;1.89;1.97
SP1;12/02/06;Alaves;Malaga;3;2;H;1;0;H;11;10;5;3;20;20;1;5;3;2;0;0;2.2;3.25;3.2;2.1;3.16;3.27;1.99;1.74;1.8;2.08
SP1;12/02/06;Ath Madrid;Sociedad;1;0;H;0;0;D;16;9;3;4;24;21;5;2;3;0;0;1;1.66;3.6;5.0;1.63;3.4;5.14;1.8;1.93;1.8;2.08
SP1;12/02/06;Betis;La Coruna;0;1;A;0;0;D;16;14;3;3;21;21;6;1;2;4;0;0;2.4;3.25;2.8;2.38;3.13;2.79;2.04;1.68;1.78;2.06
SP1;12/02/06;Celta;Villarreal;1;0;H;1;0;H;7;9;3;2;26;16;4;7;1;2;0;0;2.2;3.25;3.2;2.17;3.17;3.14;2.09;1.66;1.86;2.01
SP1;12/02/06;Espanol;Santander;0;2;A;0;0;D;5;11;0;3;17;17;8;11;1;1;0;0;2.1;3.25;3.4;2.11;3.17;3.24;2.02;1.71;1.92;1.95
SP1;12/02/06;Mallorca;Getafe;1;1;D;0;0;D;4;13;1;3;27;23;4;2;4;2;0;0;2.3;3.25;3.0;2.3;3.16;2.88;1.99;1.73;1.97;1.89
SP1;12/02/06;Valencia;Barcelona;1;0;H;1;0;H;9;18;4;5;19;21;1;5;3;4;0;0;2.9;3.2;2.37;2.61;3.17;2.52;1.94;1.79;1.82;2.01
SP1;18/02/06;Barcelona;Betis;5;1;H;3;0;H;19;13;8;8;20;22;4;6;4;2;0;0;1.28;5.0;10.0;1.26;4.96;10.27;1.6;2.2;1.98;1.86
SP1;18/02/06;Real Madrid;Alaves;3;0;H;2;0;H;12;12;6;3;22;29;3;0;2;3;0;0;1.22;5.5;13.0;1.22;5.25;11.29;1.56;2.27;1.74;2.11
SP1;18/02/06;Sevilla;Celta;1;0;H;1;0;H;10;13;2;5;32;10;3;5;4;3;0;0;1.9;3.25;4.0;1.95;3.18;3.69;2.17;1.62;2.07;1.78
SP1;18/02/06;Villarreal;Espanol;4;0;H;3;0;H;11;10;8;3;15;17;3;5;3;6;0;0;1.72;3.3;5.0;1.72;3.28;4.66;2.09;1.67;2.0;1.82
SP1;19/02/06;Cadiz;Osasuna;1;3;A;1;2;A;10;7;3;5;10;25;9;1;3;4;1;0;2.62;3.2;2.6;2.6;3.11;2.53;2.08;1.67;1.93;1.89
SP1;19/02/06;Getafe;Ath Madrid;0;3;A;0;1;A;18;14;9;6;24;17;11;2;4;2;0;0;2.62;3.2;2.6;2.56;3.14;2.56;2.0;1.73;1.97;1.85
SP1;19/02/06;La Coruna;Zaragoza;1;1;D;0;1;A;11;8;4;4;18;15;4;1;3;3;1;0;2.0;3.2;3.75;1.97;3.19;3.58;1.94;1.78;2.07;1.76
SP1;19/02/06;Malaga;Mallorca;0;2;A;0;0;D;12;16;4;5;25;28;5;4;2;7;0;1;2.0;3.2;3.75;2.02;3.2;3.42;1.96;1.76;1.79;2.06
SP1;19/02/06;Santander;Ath Bilbao;0;1;A;0;0;D;13;8;3;2;20;27;8;6;3;6;1;0;2.1;3.25;3.4;2.11;3.17;3.25;2.02;1.7;1.98;1.87
SP1;19/02/06;Sociedad;Valencia;1;2;A;1;0;H;12;12;4;4;13;14;8;4;2;2;0;0;3.5;3.2;2.1;3.27;3.17;2.09;1.98;1.74;2.1;1.76
SP1;25/02/06;Ath Madrid;Malaga;5;0;H;3;0;H;17;10;11;0;25;26;7;0;1;4;0;1;1.5;3.75;7.0;1.49;3.63;6.56;1.92;1.81;1.79;2.03
SP1;25/02/06;Zaragoza;Barcelona;0;2;A;0;0;D;5;8;2;2;20;15;3;1;1;0;1;0;5.0;3.3;1.72;4.38;3.35;1.75;1.64;2.13;2.04;1.78
SP1;26/02/06;Alaves;Santander;2;2;D;2;1;H;6;12;2;4;25;25;3;7;3;4;0;0;2.5;3.2;2.75;2.3;3.13;2.88;2.08;1.66;1.78;2.03
SP1;26/02/06;Ath Bilbao;Villarreal;1;1;D;1;1;D;10;8;4;4;17;18;10;4;1;8;0;0;2.5;3.2;2.75;2.46;3.13;2.66;2.1;1.65;1.78;2.03
SP1;26/02/06;Betis;Sociedad;2;0;H;1;0;H;17;7;6;2;21;26;7;3;1;3;0;0;1.9;3.25;4.0;1.92;3.22;3.71;1.99;1.74;1.96;1.87
SP1;26/02/06;Celta;Cadiz;2;0;H;1;0;H;15;7;8;3;21;28;5;3;3;2;0;0;1.61;3.4;6.0;1.6;3.43;5.5;2.09;1.66;1.85;1.99
SP1;26/02/06;Espanol;Sevilla;5;0;H;1;0;H;15;12;9;2;16;21;5;7;1;1;0;1;2.62;3.2;2.6;2.65;3.12;2.48;2.05;1.68;2.05;1.76
SP1;26/02/06;Mallorca;Real Madrid;2;1;H;0;1;A;15;7;4;3;23;24;4;2;4;3;0;0;6.0;3.8;1.53;5.96;3.65;1.52;1.67;2.06;1.85;1.96
SP1;26/02/06;Osasuna;La Coruna;1;2;A;1;0;H;17;9;4;3;15;17;8;2;2;3;0;0;2.2;3.2;3.25;2.16;3.17;3.12;2.08;1.67;1.96;1.89
SP1;26/02/06;Valencia;Getafe;1;1;D;0;0;D;15;8;7;4;15;20;14;1;0;5;0;1;1.36;4.33;9.0;1.39;4.02;7.69;1.88;1.84;1.79;2.06
SP1;04/03/06;Barcelona;La Coruna;3;2;H;2;2;D;16;7;7;2;10;27;8;2;3;5;0;0;1.44;4.1;7.0;1.46;3.76;6.7;1.63;2.14;2.01;1.8
SP1;04/03/06;Cadiz;Espanol;2;0;H;0;0;D;9;17;3;6;24;24;6;5;3;1;0;0;2.4;3.2;2.87;2.4;3.14;2.75;2.06;1.69;1.83;1.98
SP1;04/03/06;Real Madrid;Ath Madrid;2;1;H;2;1;H;10;26;3;6;25;28;3;7;2;4;0;0;1.75;3.5;4.5;1.8;3.28;4.15;1.67;2.07;2.0;1.85
SP1;04/03/06;Villarreal;Alaves;3;2;H;1;2;A;15;3;4;2;22;19;11;1;4;0;0;0;1.57;3.6;6.0;1.56;3.49;5.74;1.96;1.77;1.78;2.08
SP1;05/03/06;Celta;Osasuna;2;0;H;1;0;H;9;14;5;0;16;16;5;5;1;4;0;1;2.1;3.25;3.4;2.06;3.18;3.32;2.07;1.67;1.82;2.03
SP1;05/03/06;Getafe;Betis;1;0;H;1;0;H;17;10;4;2;11;18;8;3;1;4;0;0;2.2;3.25;3.2;2.15;3.17;3.13;1.99;1.74;2.0;1.86
SP1;05/03/06;Malaga;Valencia;0;0;D;0;0;D;11;19;2;5;22;15;9;5;5;1;0;0;5.0;3.4;1.72;4.77;3.35;1.69;1.98;1.75;1.92;1.92
SP1;05/03/06;Santander;Mallorca;0;0;D;0;0;D;9;13;3;0;21;23;5;6;3;1;0;0;2.0;3.3;3.6;2.04;3.17;3.39;2.0;1.73;2.13;1.73
SP1;05/03/06;Sevilla;Ath Bilbao;2;1;H;1;1;D;13;10;4;3;11;24;8;6;1;5;1;0;1.75;3.5;4.5;1.72;3.32;4.59;2.02;1.72;1.77;2.09
SP1;05/03/06;Sociedad;Zaragoza;1;3;A;1;0;H;8;18;1;8;16;18;4;3;2;2;0;0;2.4;3.2;2.87;2.36;3.14;2.79;1.97;1.76;1.77;2.0
SP1;11/03/06;Espanol;Celta;2;0;H;2;0;H;7;17;4;4;19;14;4;6;2;2;1;0;2.4;3.25;2.8;2.4;3.16;2.72;2.12;1.65;1.79;2.04
SP1;11/03/06;La Coruna;Sociedad;0;1;A;0;0;D;18;9;4;1;20;16;5;5;4;3;0;0;1.57;3.6;6.0;1.6;3.47;5.52;1.85;1.88;1.91;1.95
SP1;11/03/06;Valencia;Real Madrid;0;0;D;0;0;D;11;13;2;6;25;22;5;5;4;2;0;0;2.3;3.25;3.0;2.27;3.18;2.91;1.96;1.77;1.97;1.89
SP1;12/03/06;Alaves;Sevilla;2;1;H;2;1;H;15;10;5;3;21;22;3;6;4;6;2;1;2.8;3.25;2.4;2.71;3.16;2.41;2.02;1.7;2.05;1.77
SP1;12/03/06;Ath Bilbao;Cadiz;1;0;H;0;0;D;8;6;1;1;19;18;4;8;2;1;1;1;1.83;3.25;4.5;1.83;3.26;4.07;2.08;1.66;1.86;1.98
SP1;12/03/06;Ath Madrid;Santander;2;1;H;0;0;D;12;15;6;4;22;23;5;3;4;4;1;0;1.57;3.6;6.0;1.59;3.44;5.6;2.02;1.7;1.81;2.05
SP1;12/03/06;Betis;Malaga;1;1;D;1;0;H;15;10;5;2;29;28;10;3;2;4;0;0;1.8;3.4;4.33;1.76;3.29;4.41;2.05;1.69;1.79;2.05
SP1;12/03/06;Mallorca;Villarreal;1;1;D;1;1;D;8;6;2;1;16;24;3;2;2;4;0;0;2.75;3.2;2.5;2.64;3.14;2.49;2.06;1.67;1.99;1.83
SP1;12/03/06;Osasuna;Barcelona;2;1;H;1;0;H;11;8;3;4;29;19;2;1;6;2;0;2;5.5;3.4;1.66;4.76;3.33;1.7;1.76;1.96;1.89;1.97
SP1;12/03/06;Zaragoza;Getafe;1;2;A;1;1;D;13;14;5;6;14;15;9;5;3;2;1;0;1.8;3.3;4.5;1.77;3.28;4.35;1.99;1.73;1.79;2.07
SP1;18/03/06;Getafe;La Coruna;1;2;A;0;1;A;19;8;4;5;18;25;9;4;4;6;1;0;2.4;3.2;2.87;2.4;3.14;2.75;2.04;1.69;2.03;1.83
SP1;18/03/06;Sociedad;Barcelona;0;2;A;0;1;A;9;14;5;6;21;14;7;3;2;2;0;0;6.0;3.8;1.53;5.48;3.55;1.58;1.67;2.1;1.9;1.95
SP1;18/03/06;Villarreal;Ath Madrid;1;1;D;1;0;H;6;12;3;3;21;21;0;3;3;3;0;1;2.25;3.1;3.2;2.21;3.15;3.05;2.05;1.69;2.05;1.81
