Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh,elo_local,elo_visitante,dif_elo
SP1,08/02/2003,Real Madrid,Betis,4,1,H,1.0,1.0,D,,,,,,,,,,,,,1444.0,35.0,7.0,,,,,,,,10.4,0.0,8.4,1905.45,1798.67,106.77999999999997
SP1,08/02/2003,Villarreal,Valladolid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,2.0,3.0,34.0,,,,,,,,11.9,0.1,15.6,1728.65,1726.16,2.490000000000009
SP1,09/02/2003,Vallecano,Malaga,2,1,H,1.0,0.0,H,,,,,,,,,,,,,2375.0,31.0,2625.0,,,,,,,,12.6,0.0,6.4,1715.07,1782.94,-67.87000000000012
SP1,09/02/2003,Sociedad,Espanol,0,0,D,0.0,0.0,D,,,,,,,,,,,,,1571.0,35.0,5.0,,,,,,,,10.8,2.6,18.2,1848.2,1723.01,125.19000000000005
SP1,09/02/2003,Sevilla,Ath Madrid,1,1,D,0.0,0.0,D,,,,,,,,,,,,,225.0,32.0,275.0,,,,,,,,16.7,0.0,9.0,1762.8,1723.12,39.680000000000064
SP1,09/02/2003,Santander,Alaves,2,0,H,1.0,0.0,H,,,,,,,,,,,,,23.0,3.0,28.0,,,,,,,,11.8,1.4,21.7,1692.85,1741.01,-48.16000000000008
SP1,09/02/2003,Mallorca,Celta,0,2,A,0.0,0.0,D,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,12.9,0.0,16.2,1732.35,1799.42,-67.07000000000016
SP1,09/02/2003,La Coruna,Osasuna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,1444.0,35.0,7.0,,,,,,,,12.9,0.1,10.7,1837.38,1716.51,120.87000000000012
SP1,09/02/2003,Barcelona,Ath Bilbao,2,2,D,2.0,0.0,H,,,,,,,,,,,,,1667.0,325.0,45.0,,,,,,,,12.1,0.0,9.5,1833.51,1707.36,126.15000000000009
SP1,09/02/2003,Recreativo,Valencia,1,1,D,1.0,0.0,H,,,,,,,,,,,,,4333.0,32.0,1727.0,,,,,,,,17.0,0.0,11.3,1625.31,1911.17,-285.8600000000001
SP1,15/02/2003,Espanol,Barcelona,0,2,A,0.0,2.0,A,,,,,,,,,,,,,25.0,31.0,25.0,,,,,,,,8.2,0.0,17.9,1730.88,1813.41,-82.52999999999997
SP1,15/02/2003,Valencia,Malaga,2,0,H,0.0,0.0,D,,,,,,,,,,,,,1533.0,34.0,55.0,,,,,,,,6.5,13.4,18.5,1908.31,1781.25,127.05999999999995
SP1,15/02/2003,Valladolid,La Coruna,0,1,A,0.0,0.0,D,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,5.6,0.0,18.5,1725.62,1844.28,-118.66000000000008
SP1,16/02/2003,Osasuna,Real Madrid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,45.0,33.0,1667.0,,,,,,,,3.2,0.0,20.4,1712.55,1908.76,-196.21000000000004
SP1,16/02/2003,Santander,Vallecano,2,0,H,2.0,0.0,H,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,7.2,0.0,9.9,1697.85,1725.75,-27.90000000000009
SP1,16/02/2003,Celta,Recreativo,4,1,H,1.0,0.0,H,,,,,,,,,,,,,1444.0,36.0,65.0,,,,,,,,11.4,0.0,14.0,1800.28,1624.61,175.67000000000007
SP1,16/02/2003,Alaves,Villarreal,1,0,H,0.0,0.0,D,,,,,,,,,,,,,21.0,32.0,3.0,,,,,,,,3.3,0.0,15.0,1727.76,1744.26,-16.5
SP1,16/02/2003,Ath Madrid,Mallorca,2,1,H,1.0,1.0,D,,,,,,,,,,,,,1833.0,32.0,375.0,,,,,,,,8.9,0.0,13.8,1741.75,1717.84,23.910000000000082
SP1,16/02/2003,Ath Bilbao,Sevilla,2,0,H,0.0,0.0,D,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,5.9,0.0,11.5,1728.54,1770.7,-42.16000000000008
SP1,16/02/2003,Betis,Sociedad,3,2,H,1.0,0.0,H,,,,,,,,,,,,,23.0,3.0,28.0,,,,,,,,13.8,0.0,13.0,1779.77,1826.76,-46.99000000000001
SP1,22/02/2003,Barcelona,Betis,4,0,H,3.0,0.0,H,,,,,,,,,,,,,18.0,33.0,375.0,,,,,,,,11.9,0.7,12.5,1813.41,1779.77,33.6400000000001
SP1,22/02/2003,La Coruna,Alaves,6,0,H,3.0,0.0,H,,,,,,,,,,,,,15.0,34.0,6.0,,,,,,,,14.2,4.9,32.2,1844.28,1727.76,116.51999999999998
SP1,22/02/2003,Real Madrid,Valladolid,3,1,H,2.0,1.0,H,,,,,,,,,,,,,1222.0,5.0,9.0,,,,,,,,7.2,5.4,11.0,1908.76,1725.62,183.1400000000001
SP1,23/02/2003,Villarreal,Santander,0,3,A,0.0,0.0,D,,,,,,,,,,,,,1833.0,32.0,375.0,,,,,,,,13.1,0.0,9.5,1744.26,1697.85,46.41000000000008
SP1,23/02/2003,Malaga,Celta,1,1,D,0.0,1.0,A,,,,,,,,,,,,,24.0,3.0,27.0,,,,,,,,14.4,0.0,20.2,1781.25,1800.28,-19.029999999999973
SP1,23/02/2003,Mallorca,Ath Bilbao,1,1,D,1.0,1.0,D,,,,,,,,,,,,,225.0,3.0,2875.0,,,,,,,,14.6,0.0,15.2,1717.84,1728.54,-10.700000000000045
SP1,23/02/2003,Recreativo,Ath Madrid,3,0,H,0.0,0.0,D,,,,,,,,,,,,,2875.0,3.0,225.0,,,,,,,,17.6,0.0,17.6,1624.61,1741.75,-117.1400000000001
SP1,23/02/2003,Sevilla,Espanol,1,0,H,1.0,0.0,H,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,18.7,0.0,12.1,1770.7,1730.88,39.819999999999936
SP1,23/02/2003,Sociedad,Osasuna,2,0,H,1.0,0.0,H,,,,,,,,,,,,,1615.0,325.0,5.0,,,,,,,,15.2,0.8,24.5,1826.76,1712.55,114.21000000000004
SP1,23/02/2003,Vallecano,Valencia,0,4,A,0.0,3.0,A,,,,,,,,,,,,,34.0,325.0,1909.0,,,,,,,,12.1,0.6,13.0,1725.75,1908.31,-182.55999999999995
SP1,01/03/2003,Espanol,Mallorca,2,0,H,2.0,0.0,H,,,,,,,,,,,,,21.0,3.0,32.0,,,,,,,,14.3,0.0,15.3,1714.39,1710.36,4.0300000000002
SP1,01/03/2003,Alaves,Real Madrid,1,5,A,0.0,2.0,A,,,,,,,,,,,,,4.0,31.0,18.0,,,,,,,,13.6,1.9,24.8,1724.62,1904.9,-180.2800000000002
SP1,01/03/2003,Ath Bilbao,Recreativo,2,3,A,0.0,3.0,A,,,,,,,,,,,,,1533.0,34.0,55.0,,,,,,,,17.2,4.0,23.7,1739.9,1635.44,104.46000000000004
SP1,02/03/2003,Ath Madrid,Malaga,2,1,H,1.0,0.0,H,,,,,,,,,,,,,18.0,31.0,4.0,,,,,,,,13.3,0.0,14.7,1730.78,1782.16,-51.38000000000011
SP1,02/03/2003,Betis,Sevilla,0,1,A,0.0,0.0,D,,,,,,,,,,,,,2.0,3.0,34.0,,,,,,,,19.3,0.0,10.7,1776.4,1765.27,11.13000000000011
SP1,02/03/2003,Celta,Valencia,1,1,D,1.0,1.0,D,,,,,,,,,,,,,25.0,2875.0,2625.0,,,,,,,,13.4,12.3,32.8,1806.05,1903.89,-97.84000000000015
SP1,02/03/2003,Osasuna,Barcelona,2,2,D,0.0,0.0,D,,,,,,,,,,,,,2625.0,32.0,23.0,,,,,,,,14.4,0.4,17.5,1717.55,1847.1,-129.54999999999995
SP1,02/03/2003,Santander,La Coruna,1,2,A,0.0,1.0,A,,,,,,,,,,,,,275.0,32.0,225.0,,,,,,,,16.2,3.4,11.1,1725.81,1852.55,-126.74000000000001
SP1,02/03/2003,Valladolid,Sociedad,3,0,H,3.0,0.0,H,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,10.8,0.7,20.6,1714.83,1824.65,-109.82000000000016
SP1,02/03/2003,Villarreal,Vallecano,2,1,H,1.0,0.0,H,,,,,,,,,,,,,18.0,31.0,4.0,,,,,,,,18.7,0.0,12.9,1718.67,1705.72,12.950000000000045
SP1,08/03/2003,Barcelona,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,14.0,375.0,7.0,,,,,,,,13.8,0.1,13.1,1847.1,1714.83,132.26999999999998
SP1,08/03/2003,La Coruna,Villarreal,2,1,H,2.0,1.0,H,,,,,,,,,,,,,1444.0,36.0,65.0,,,,,,,,14.7,0.0,7.0,1852.55,1718.67,133.87999999999988
SP1,08/03/2003,Real Madrid,Santander,4,1,H,2.0,0.0,H,,,,,,,,,,,,,125.0,45.0,10.0,,,,,,,,14.5,0.0,12.0,1904.9,1725.81,179.09000000000015
SP1,08/03/2003,Valencia,Ath Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,1615.0,325.0,5.0,,,,,,,,15.7,0.6,11.7,1903.89,1730.78,173.11000000000013
SP1,09/03/2003,Sociedad,Alaves,3,1,H,3.0,0.0,H,,,,,,,,,,,,,1533.0,34.0,55.0,,,,,,,,18.0,0.0,13.2,1824.65,1724.62,100.0300000000002
SP1,09/03/2003,Vallecano,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,2625.0,32.0,23.0,,,,,,,,16.7,0.0,6.6,1705.72,1806.05,-100.32999999999993
SP1,09/03/2003,Sevilla,Osasuna,2,0,H,2.0,0.0,H,,,,,,,,,,,,,1909.0,3.0,375.0,,,,,,,,20.5,0.0,13.1,1765.27,1717.55,47.72000000000003
SP1,09/03/2003,Recreativo,Espanol,0,0,D,0.0,0.0,D,,,,,,,,,,,,,225.0,32.0,275.0,,,,,,,,20.3,0.0,11.2,1635.44,1714.39,-78.95000000000005
SP1,09/03/2003,Mallorca,Betis,2,1,H,1.0,1.0,D,,,,,,,,,,,,,2375.0,31.0,2625.0,,,,,,,,13.4,0.0,7.9,1710.36,1776.4,-66.04000000000019
SP1,09/03/2003,Malaga,Ath Bilbao,3,0,H,1.0,0.0,H,,,,,,,,,,,,,21.0,32.0,3.0,,,,,,,,15.1,0.0,13.8,1782.16,1739.9,42.25999999999999
SP1,15/03/2003,La Coruna,Vallecano,2,0,H,1.0,0.0,H,,,,,,,,,,,,,133.0,4.0,8.0,,,,,,,,16.2,0.0,12.9,1859.36,1710.36,149.0
SP1,15/03/2003,Santander,Sociedad,1,2,A,1.0,1.0,D,,,,,,,,,,,,,262.0,32.0,23.0,,,,,,,,17.7,0.0,18.6,1716.71,1816.63,-99.92000000000007
SP1,15/03/2003,Villarreal,Real Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,4.0,34.0,172.0,,,,,,,,15.0,1.6,20.4,1722.84,1926.01,-203.17000000000007
SP1,16/03/2003,Alaves,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,3.0,32.0,21.0,,,,,,,,12.6,0.0,22.2,1710.16,1845.44,-135.27999999999997
SP1,16/03/2003,Ath Bilbao,Valencia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,275.0,32.0,225.0,,,,,,,,16.3,0.0,24.1,1720.17,1890.64,-170.47000000000003
SP1,16/03/2003,Ath Madrid,Celta,0,1,A,0.0,0.0,D,,,,,,,,,,,,,19.0,325.0,34.0,,,,,,,,12.0,0.2,14.2,1753.65,1799.49,-45.83999999999992
SP1,16/03/2003,Betis,Recreativo,1,1,D,1.0,0.0,H,,,,,,,,,,,,,157.0,35.0,5.0,,,,,,,,19.9,0.0,22.7,1759.69,1649.59,110.10000000000014
SP1,16/03/2003,Espanol,Malaga,2,1,H,0.0,0.0,D,,,,,,,,,,,,,2.0,32.0,32.0,,,,,,,,12.3,0.0,13.8,1724.45,1787.44,-62.99000000000001
SP1,16/03/2003,Osasuna,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,11.7,0.3,23.1,1713.41,1711.3,2.1100000000001273
SP1,16/03/2003,Valladolid,Sevilla,0,0,D,0.0,0.0,D,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,15.3,0.0,19.2,1736.85,1784.7,-47.850000000000136
SP1,22/03/2003,Vallecano,Ath Madrid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,26.0,32.0,2375.0,,,,,,,,15.2,1.7,9.8,1710.36,1753.65,-43.29000000000019
SP1,23/03/2003,Sociedad,Villarreal,2,2,D,1.0,0.0,H,,,,,,,,,,,,,15.0,36.0,55.0,,,,,,,,18.3,1.1,33.6,1816.63,1722.84,93.79000000000019
SP1,23/03/2003,Sevilla,Alaves,3,2,H,1.0,0.0,H,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,20.3,0.0,11.6,1784.7,1710.16,74.53999999999996
SP1,23/03/2003,Valencia,Espanol,1,1,D,0.0,1.0,A,,,,,,,,,,,,,1444.0,36.0,65.0,,,,,,,,16.4,0.2,18.6,1890.64,1724.45,166.19000000000005
SP1,23/03/2003,Recreativo,Osasuna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,21.0,32.0,3.0,,,,,,,,17.7,0.3,25.9,1649.59,1713.41,-63.820000000000164
SP1,23/03/2003,Real Madrid,La Coruna,2,0,H,1.0,0.0,H,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,15.4,0.0,11.0,1926.01,1859.36,66.65000000000009
SP1,23/03/2003,Mallorca,Valladolid,2,1,H,0.0,1.0,A,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,16.7,0.0,21.7,1711.3,1736.85,-25.549999999999955
SP1,23/03/2003,Malaga,Betis,0,0,D,0.0,0.0,D,,,,,,,,,,,,,22.0,32.0,28.0,,,,,,,,17.2,0.0,11.2,1787.44,1759.69,27.75
SP1,23/03/2003,Celta,Ath Bilbao,2,1,H,1.0,1.0,D,,,,,,,,,,,,,1667.0,325.0,45.0,,,,,,,,15.7,2.9,22.7,1799.49,1720.17,79.31999999999994
SP1,23/03/2003,Barcelona,Santander,6,1,H,3.0,0.0,H,,,,,,,,,,,,,1444.0,375.0,6.0,,,,,,,,15.7,0.0,14.2,1845.44,1716.71,128.73000000000002
SP1,05/04/2003,Betis,Valencia,2,0,H,1.0,0.0,H,,,,,,,,,,,,,25.0,31.0,25.0,,,,,,,,19.4,0.0,15.3,1764.34,1886.7,-122.36000000000013
SP1,05/04/2003,Espanol,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,23.0,3.0,28.0,,,,,,,,14.0,0.0,12.6,1745.08,1819.67,-74.59000000000015
SP1,05/04/2003,Real Madrid,Vallecano,3,1,H,0.0,1.0,A,,,,,,,,,,,,,12.0,5.0,11.0,,,,,,,,15.5,0.0,14.1,1947.86,1712.11,235.75
SP1,05/04/2003,Villarreal,Barcelona,2,0,H,0.0,0.0,D,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,15.9,0.0,17.7,1729.91,1872.04,-142.12999999999988
SP1,06/04/2003,Valladolid,Recreativo,0,1,A,0.0,1.0,A,,,,,,,,,,,,,18.0,31.0,4.0,,,,,,,,17.6,0.0,22.7,1736.29,1661.03,75.25999999999999
SP1,06/04/2003,Santander,Sevilla,1,0,H,1.0,0.0,H,,,,,,,,,,,,,23.0,3.0,28.0,,,,,,,,15.9,0.0,14.8,1709.37,1797.07,-87.70000000000005
SP1,06/04/2003,Osasuna,Malaga,0,1,A,0.0,0.0,D,,,,,,,,,,,,,21.0,3.0,32.0,,,,,,,,13.8,0.0,24.1,1718.74,1775.28,-56.539999999999964
SP1,06/04/2003,Ath Bilbao,Ath Madrid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,225.0,32.0,275.0,,,,,,,,13.3,0.0,14.3,1733.4,1752.86,-19.45999999999981
SP1,06/04/2003,Alaves,Mallorca,0,0,D,0.0,0.0,D,,,,,,,,,,,,,225.0,32.0,275.0,,,,,,,,14.1,0.0,17.3,1714.31,1727.3,-12.990000000000009
SP1,06/04/2003,La Coruna,Sociedad,2,1,H,1.0,1.0,D,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,20.2,0.0,15.2,1873.07,1826.16,46.909999999999854
SP1,12/04/2003,Barcelona,La Coruna,2,4,A,2.0,1.0,H,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,14.9,0.3,13.1,1872.04,1873.07,-1.0299999999999727
SP1,12/04/2003,Sevilla,Villarreal,3,1,H,1.0,1.0,D,,,,,,,,,,,,,1833.0,3.0,4.0,,,,,,,,19.4,0.5,15.6,1797.07,1729.91,67.15999999999985
SP1,13/04/2003,Sociedad,Real Madrid,4,2,H,4.0,1.0,H,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,22.9,0.0,34.5,1826.16,1947.86,-121.69999999999982
SP1,13/04/2003,Vallecano,Ath Bilbao,1,1,D,0.0,0.0,D,,,,,,,,,,,,,2375.0,31.0,2625.0,,,,,,,,23.6,8.4,23.1,1712.11,1733.4,-21.29000000000019
SP1,13/04/2003,Valencia,Osasuna,1,0,H,1.0,0.0,H,,,,,,,,,,,,,1444.0,36.0,65.0,,,,,,,,19.2,0.0,22.0,1886.7,1718.74,167.96000000000004
SP1,13/04/2003,Recreativo,Alaves,1,0,H,1.0,0.0,H,,,,,,,,,,,,,21.0,3.0,32.0,,,,,,,,18.3,11.8,40.1,1661.03,1714.31,-53.27999999999997
SP1,13/04/2003,Celta,Betis,1,0,H,1.0,0.0,H,,,,,,,,,,,,,1833.0,32.0,375.0,,,,,,,,16.4,9.0,33.8,1819.67,1764.34,55.330000000000155
SP1,13/04/2003,Malaga,Valladolid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,18.0,31.0,4.0,,,,,,,,17.9,1.9,15.1,1775.28,1736.29,38.99000000000001
SP1,13/04/2003,Ath Madrid,Espanol,3,3,D,0.0,1.0,A,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,23.4,8.0,23.9,1752.86,1745.08,7.779999999999973
SP1,13/04/2003,Mallorca,Santander,3,3,D,1.0,3.0,A,,,,,,,,,,,,,18.0,31.0,4.0,,,,,,,,20.4,0.0,29.9,1727.3,1709.37,17.930000000000064
SP1,19/04/2003,Real Madrid,Barcelona,1,1,D,1.0,1.0,D,,,,,,,,,,,,,1667.0,33.0,45.0,,,,,,,,11.8,16.2,18.9,1946.29,1851.01,95.27999999999997
SP1,19/04/2003,Valladolid,Valencia,1,0,H,0.0,0.0,D,,,,,,,,,,,,,2875.0,3.0,225.0,,,,,,,,11.9,8.0,24.2,1721.15,1873.14,-151.99
SP1,19/04/2003,Villarreal,Mallorca,1,1,D,1.0,1.0,D,,,,,,,,,,,,,21.0,32.0,3.0,,,,,,,,15.3,0.9,14.1,1738.11,1728.52,9.589999999999918
SP1,20/04/2003,Sociedad,Vallecano,5,0,H,1.0,0.0,H,,,,,,,,,,,,,1364.0,375.0,8.0,,,,,,,,14.3,7.6,17.8,1836.23,1709.98,126.25
SP1,20/04/2003,Alaves,Malaga,0,1,A,0.0,0.0,D,,,,,,,,,,,,,225.0,3.0,2875.0,,,,,,,,11.8,7.0,18.7,1707.21,1790.8,-83.58999999999992
SP1,20/04/2003,Betis,Ath Madrid,2,2,D,0.0,1.0,A,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,17.7,7.9,15.4,1774.32,1746.1,28.220000000000027
SP1,20/04/2003,Espanol,Ath Bilbao,3,3,D,0.0,3.0,A,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,15.8,2.0,19.7,1749.15,1743.01,6.1400000000001
SP1,20/04/2003,La Coruna,Sevilla,3,1,H,2.0,0.0,H,,,,,,,,,,,,,15.0,34.0,6.0,,,,,,,,14.8,5.5,13.9,1893.17,1798.0,95.17000000000007
SP1,20/04/2003,Osasuna,Celta,0,2,A,0.0,1.0,A,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,11.4,6.3,15.1,1708.8,1826.81,-118.00999999999999
SP1,20/04/2003,Santander,Recreativo,1,0,H,0.0,0.0,D,,,,,,,,,,,,,1909.0,32.0,35.0,,,,,,,,15.9,5.9,23.2,1722.11,1682.13,39.97999999999979
SP1,26/04/2003,Ath Madrid,Osasuna,0,1,A,0.0,1.0,A,,,,,,,,,,,,,1667.0,33.0,45.0,,,,,,,,19.2,5.2,12.7,1746.1,1708.8,37.299999999999955
SP1,26/04/2003,Ath Bilbao,Betis,3,1,H,3.0,1.0,H,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,17.4,1.3,20.8,1743.01,1774.32,-31.309999999999945
SP1,27/04/2003,Barcelona,Sociedad,2,1,H,2.0,0.0,H,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,19.1,0.0,18.2,1851.01,1836.23,14.779999999999973
SP1,27/04/2003,Celta,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,1533.0,34.0,55.0,,,,,,,,16.7,2.8,31.6,1826.81,1721.15,105.65999999999985
SP1,27/04/2003,Malaga,Santander,2,2,D,0.0,0.0,D,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,20.5,0.0,13.6,1790.8,1722.11,68.69000000000005
SP1,27/04/2003,Mallorca,La Coruna,3,0,H,2.0,0.0,H,,,,,,,,,,,,,3.0,3.0,22.0,,,,,,,,20.6,0.0,16.4,1728.52,1893.17,-164.6500000000001
SP1,27/04/2003,Recreativo,Villarreal,5,0,H,1.0,0.0,H,,,,,,,,,,,,,22.0,3.0,3.0,,,,,,,,22.6,0.0,13.3,1682.13,1738.11,-55.97999999999979
SP1,27/04/2003,Sevilla,Real Madrid,1,3,A,1.0,1.0,D,,,,,,,,,,,,,34.0,325.0,1909.0,,,,,,,,25.5,0.0,12.7,1798.0,1946.29,-148.28999999999996
SP1,27/04/2003,Valencia,Alaves,3,0,H,1.0,0.0,H,,,,,,,,,,,,,1364.0,375.0,8.0,,,,,,,,22.1,0.0,17.6,1873.14,1707.21,165.93000000000006
SP1,27/04/2003,Vallecano,Espanol,0,3,A,0.0,1.0,A,,,,,,,,,,,,,23.0,32.0,2625.0,,,,,,,,21.2,0.0,11.9,1709.98,1749.15,-39.17000000000007
SP1,03/05/2003,Real Madrid,Mallorca,1,5,A,1.0,0.0,H,,,,,,,,,,,,,1286.0,45.0,8.0,,,,,,,,22.8,0.6,13.2,1947.12,1743.8,203.31999999999994
SP1,03/05/2003,Sociedad,Sevilla,1,0,H,1.0,0.0,H,,,,,,,,,,,,,1571.0,35.0,5.0,,,,,,,,21.2,0.0,15.5,1832.94,1778.75,54.190000000000055
SP1,04/05/2003,Villarreal,Malaga,0,0,D,0.0,0.0,D,,,,,,,,,,,,,225.0,3.0,2875.0,,,,,,,,21.9,0.0,15.5,1713.63,1789.61,-75.97999999999979
SP1,04/05/2003,Santander,Valencia,2,1,H,2.0,1.0,H,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,27.4,0.5,18.0,1726.52,1859.32,-132.79999999999995
SP1,04/05/2003,Osasuna,Ath Bilbao,1,5,A,0.0,3.0,A,,,,,,,,,,,,,225.0,3.0,2875.0,,,,,,,,25.0,0.0,23.8,1705.52,1749.91,-44.3900000000001
SP1,04/05/2003,Valladolid,Ath Madrid,3,1,H,1.0,0.0,H,,,,,,,,,,,,,22.0,32.0,28.0,,,,,,,,22.0,2.7,15.8,1731.4,1732.5,-1.099999999999909
SP1,04/05/2003,Betis,Espanol,1,1,D,1.0,0.0,H,,,,,,,,,,,,,1833.0,32.0,375.0,,,,,,,,25.1,0.0,15.3,1756.97,1757.17,-0.20000000000004547
SP1,04/05/2003,Barcelona,Vallecano,3,0,H,0.0,0.0,D,,,,,,,,,,,,,1333.0,4.0,8.0,,,,,,,,21.0,0.0,15.3,1842.18,1682.12,160.06000000000017
SP1,04/05/2003,Alaves,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,3.0,32.0,21.0,,,,,,,,25.7,4.0,14.1,1689.28,1826.96,-137.68000000000006
SP1,04/05/2003,La Coruna,Recreativo,5,0,H,4.0,0.0,H,,,,,,,,,,,,,1364.0,375.0,8.0,,,,,,,,16.3,2.5,33.8,1876.23,1689.08,187.1500000000001
SP1,10/05/2003,Ath Bilbao,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,15.3,0.0,15.1,1749.91,1731.4,18.50999999999999
SP1,10/05/2003,Ath Madrid,Alaves,0,1,A,0.0,0.0,D,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,21.6,0.0,9.1,1732.5,1689.28,43.22000000000003
SP1,10/05/2003,Espanol,Osasuna,0,0,D,0.0,0.0,D,,,,,,,,,,,,,1727.0,32.0,4333.0,,,,,,,,18.5,0.0,13.8,1757.17,1705.52,51.65000000000009
SP1,10/05/2003,Malaga,La Coruna,0,2,A,0.0,1.0,A,,,,,,,,,,,,,2875.0,3.0,225.0,,,,,,,,21.4,0.0,10.2,1789.61,1876.23,-86.62000000000012
SP1,10/05/2003,Recreativo,Real Madrid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,45.0,33.0,1667.0,,,,,,,,27.0,0.0,8.3,1689.08,1947.12,-258.03999999999996
SP1,11/05/2003,Vallecano,Betis,1,1,D,1.0,1.0,D,,,,,,,,,,,,,25.0,31.0,25.0,,,,,,,,23.8,1.0,11.8,1682.12,1756.97,-74.85000000000014
SP1,11/05/2003,Valencia,Villarreal,1,2,A,0.0,2.0,A,,,,,,,,,,,,,1444.0,36.0,65.0,,,,,,,,23.0,0.0,13.1,1859.32,1713.63,145.68999999999983
SP1,11/05/2003,Celta,Santander,2,2,D,1.0,0.0,H,,,,,,,,,,,,,1667.0,33.0,45.0,,,,,,,,19.0,0.0,21.9,1826.96,1726.52,100.44000000000005
SP1,11/05/2003,Mallorca,Sociedad,1,3,A,0.0,2.0,A,,,,,,,,,,,,,2375.0,31.0,2625.0,,,,,,,,21.3,0.0,9.9,1743.8,1832.94,-89.1400000000001
SP1,11/05/2003,Sevilla,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,2625.0,31.0,2375.0,,,,,,,,27.9,0.0,8.8,1778.75,1842.18,-63.430000000000064
SP1,17/05/2003,La Coruna,Valencia,1,2,A,0.0,1.0,A,,,,,,,,,,,,,173.0,32.0,433.0,,,,,,,,16.9,1.1,29.3,1889.1,1833.14,55.95999999999981
SP1,17/05/2003,Santander,Ath Madrid,0,2,A,0.0,0.0,D,,,,,,,,,,,,,191.0,32.0,35.0,,,,,,,,21.0,0.0,15.5,1736.94,1709.46,27.480000000000018
SP1,18/05/2003,Sociedad,Recreativo,1,0,H,1.0,0.0,H,,,,,,,,,,,,,136.0,375.0,8.0,,,,,,,,22.5,0.0,9.4,1845.7,1684.1,161.60000000000014
SP1,18/05/2003,Villarreal,Celta,5,0,H,0.0,0.0,D,,,,,,,,,,,,,25.0,31.0,25.0,,,,,,,,21.5,0.0,12.7,1723.16,1817.27,-94.1099999999999
SP1,18/05/2003,Sevilla,Vallecano,3,3,D,1.0,0.0,H,,,,,,,,,,,,,162.0,325.0,5.0,,,,,,,,31.1,0.0,8.5,1770.31,1673.64,96.66999999999985
SP1,18/05/2003,Valladolid,Espanol,1,1,D,1.0,1.0,D,,,,,,,,,,,,,21.0,28.0,34.0,,,,,,,,24.2,0.0,19.7,1739.6,1751.74,-12.1400000000001
SP1,18/05/2003,Osasuna,Betis,2,1,H,2.0,1.0,H,,,,,,,,,,,,,23.0,32.0,263.0,,,,,,,,24.1,0.0,11.7,1688.49,1751.17,-62.680000000000064
