Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh
SP1,28/10/2018,Getafe,Betis,2,0,H,0.0,0.0,D,16.0,7.0,7.0,3.0,9.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,24.0,31.0,325.0,242.0,306.0,323.0,252.0,152.0,204.0,183.0,9.9,1.0,21.4
SP1,28/10/2018,Sevilla,Huesca,2,1,H,0.0,0.0,D,15.0,11.0,4.0,2.0,9.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0,122.0,65.0,13.0,124.0,63.0,1199.0,142.0,277.0,209.0,178.0,14.2,0.5,17.9
SP1,03/11/2018,Leganes,Ath Madrid,1,1,D,0.0,0.0,D,8.0,9.0,3.0,4.0,18.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0,575.0,34.0,172.0,563.0,33.0,177.0,265.0,147.0,154.0,255.0,16.0,0.0,11.3
SP1,03/11/2018,Real Madrid,Valladolid,2,0,H,0.0,0.0,D,16.0,12.0,7.0,2.0,14.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,116.0,8.0,15.0,119.0,734.0,1395.0,135.0,313.0,186.0,2.0,15.5,0.0,10.2
SP1,03/11/2018,Valencia,Girona,0,1,A,0.0,0.0,D,27.0,5.0,9.0,3.0,14.0,13.0,11.0,2.0,4.0,4.0,0.0,0.0,15.0,4.0,75.0,149.0,419.0,733.0,205.0,177.0,184.0,203.0,18.3,0.0,9.7
SP1,03/11/2018,Vallecano,Barcelona,2,3,A,1.0,1.0,D,11.0,9.0,5.0,5.0,23.0,11.0,3.0,1.0,4.0,2.0,0.0,0.0,95.0,6.0,128.0,947.0,577.0,13.0,142.0,281.0,162.0,236.0,15.5,0.0,9.4
SP1,04/11/2018,Betis,Celta,3,3,D,1.0,0.0,H,14.0,14.0,6.0,7.0,12.0,11.0,4.0,4.0,4.0,2.0,0.0,0.0,18.0,38.0,45.0,182.0,376.0,427.0,19.0,19.0,206.0,181.0,18.4,0.0,14.5
SP1,04/11/2018,Eibar,Alaves,2,1,H,0.0,1.0,A,23.0,9.0,8.0,3.0,11.0,7.0,13.0,1.0,4.0,0.0,1.0,1.0,204.0,33.0,39.0,208.0,33.0,382.0,228.0,162.0,177.0,211.0,18.6,0.0,17.0
SP1,04/11/2018,Huesca,Getafe,1,1,D,0.0,0.0,D,18.0,8.0,7.0,2.0,18.0,13.0,10.0,2.0,5.0,3.0,0.0,0.0,36.0,33.0,21.0,359.0,317.0,22.0,243.0,155.0,197.0,189.0,14.4,0.0,7.4
SP1,04/11/2018,Sociedad,Sevilla,0,0,D,0.0,0.0,D,10.0,8.0,1.0,1.0,8.0,17.0,7.0,7.0,1.0,3.0,0.0,0.0,275.0,35.0,245.0,279.0,353.0,246.0,172.0,211.0,174.0,216.0,18.4,0.0,25.6
SP1,04/11/2018,Villarreal,Levante,1,1,D,0.0,0.0,D,23.0,13.0,4.0,2.0,14.0,10.0,5.0,4.0,3.0,3.0,0.0,0.0,155.0,4.0,6.0,159.0,417.0,556.0,161.0,229.0,199.0,187.0,17.4,0.0,12.4
SP1,05/11/2018,Espanol,Ath Bilbao,1,0,H,1.0,0.0,H,8.0,10.0,3.0,2.0,15.0,13.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,33.0,4.0,199.0,333.0,404.0,222.0,165.0,171.0,22.0,17.8,15.3,31.4
SP1,09/11/2018,Levante,Sociedad,1,3,A,1.0,0.0,H,17.0,15.0,2.0,4.0,17.0,12.0,6.0,4.0,6.0,1.0,0.0,0.0,262.0,34.0,262.0,27.0,334.0,268.0,196.0,185.0,23.0,166.0,18.9,8.4,27.1
SP1,10/11/2018,Ath Madrid,Ath Bilbao,3,2,H,0.0,1.0,A,9.0,6.0,3.0,5.0,8.0,15.0,12.0,2.0,5.0,4.0,0.0,1.0,144.0,4.0,9.0,146.0,402.0,867.0,239.0,157.0,181.0,205.0,13.2,0.5,25.8
SP1,10/11/2018,Getafe,Valencia,0,1,A,0.0,0.0,D,17.0,7.0,3.0,3.0,23.0,8.0,6.0,4.0,3.0,3.0,1.0,0.0,275.0,31.0,275.0,284.0,305.0,273.0,258.0,149.0,165.0,231.0,13.1,0.7,26.0
SP1,10/11/2018,Girona,Leganes,0,0,D,0.0,0.0,D,5.0,10.0,0.0,1.0,13.0,13.0,0.0,6.0,1.0,4.0,0.0,0.0,204.0,32.0,375.0,217.0,321.0,365.0,239.0,157.0,186.0,201.0,18.4,0.0,30.0
SP1,10/11/2018,Valladolid,Eibar,0,0,D,0.0,0.0,D,9.0,16.0,1.0,6.0,16.0,15.0,4.0,4.0,2.0,4.0,0.0,1.0,23.0,33.0,325.0,235.0,323.0,323.0,229.0,162.0,201.0,186.0,12.6,5.8,29.1
SP1,11/11/2018,Alaves,Huesca,2,1,H,1.0,1.0,D,13.0,9.0,5.0,2.0,20.0,13.0,5.0,4.0,3.0,4.0,0.0,0.0,18.0,36.0,433.0,185.0,346.0,459.0,217.0,169.0,213.0,176.0,16.1,1.5,22.9
SP1,11/11/2018,Barcelona,Betis,3,4,A,0.0,2.0,A,20.0,15.0,5.0,8.0,13.0,11.0,10.0,5.0,4.0,2.0,1.0,0.0,118.0,7.0,13.0,121.0,71.0,126.0,13.0,34.0,191.0,195.0,20.2,0.0,14.0
SP1,11/11/2018,Celta,Real Madrid,2,4,A,0.0,1.0,A,15.0,14.0,4.0,5.0,19.0,13.0,5.0,1.0,4.0,2.0,1.0,0.0,5.0,45.0,155.0,507.0,453.0,159.0,138.0,298.0,193.0,192.0,15.1,15.4,24.8
SP1,11/11/2018,Sevilla,Espanol,2,1,H,0.0,1.0,A,23.0,15.0,10.0,7.0,18.0,10.0,6.0,3.0,4.0,2.0,0.0,0.0,175.0,36.0,45.0,179.0,37.0,458.0,177.0,204.0,245.0,158.0,21.4,0.2,13.6
SP1,11/11/2018,Vallecano,Villarreal,2,2,D,1.0,1.0,D,15.0,11.0,7.0,5.0,7.0,12.0,8.0,4.0,1.0,3.0,0.0,1.0,31.0,34.0,225.0,311.0,343.0,229.0,188.0,192.0,189.0,198.0,16.1,0.4,16.8
SP1,23/11/2018,Leganes,Alaves,1,0,H,1.0,0.0,H,13.0,7.0,6.0,2.0,10.0,13.0,5.0,3.0,2.0,4.0,0.0,0.0,22.0,31.0,36.0,227.0,308.0,357.0,256.0,15.0,193.0,194.0,11.0,4.7,17.8
SP1,24/11/2018,Ath Madrid,Barcelona,1,1,D,0.0,0.0,D,3.0,8.0,1.0,2.0,19.0,12.0,2.0,8.0,5.0,3.0,0.0,0.0,3.0,33.0,237.0,303.0,331.0,241.0,192.0,188.0,18.0,207.0,9.9,0.4,11.2
SP1,24/11/2018,Eibar,Real Madrid,3,0,H,1.0,0.0,H,14.0,9.0,8.0,3.0,17.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0,6.0,433.0,153.0,571.0,454.0,153.0,145.0,169.0,202.0,267.0,14.2,0.0,18.2
SP1,24/11/2018,Huesca,Levante,2,2,D,1.0,1.0,D,32.0,5.0,12.0,3.0,11.0,8.0,7.0,2.0,4.0,3.0,1.0,0.0,225.0,34.0,325.0,225.0,335.0,33.0,201.0,18.0,192.0,194.0,9.6,0.0,6.6
SP1,24/11/2018,Valencia,Vallecano,3,0,H,1.0,0.0,H,13.0,13.0,10.0,3.0,15.0,14.0,6.0,5.0,2.0,4.0,0.0,1.0,144.0,45.0,75.0,144.0,459.0,725.0,172.0,212.0,172.0,217.0,16.6,0.0,15.8
SP1,25/11/2018,Ath Bilbao,Getafe,1,1,D,0.0,0.0,D,8.0,15.0,4.0,2.0,10.0,12.0,2.0,2.0,5.0,4.0,0.0,0.0,204.0,33.0,39.0,208.0,325.0,385.0,244.0,155.0,178.0,209.0,13.3,7.1,21.2
SP1,25/11/2018,Espanol,Girona,1,3,A,0.0,2.0,A,18.0,16.0,10.0,11.0,16.0,14.0,8.0,3.0,3.0,4.0,0.0,0.0,166.0,36.0,575.0,166.0,37.0,564.0,218.0,168.0,219.0,171.0,15.2,0.0,15.5
SP1,25/11/2018,Sevilla,Valladolid,1,0,H,1.0,0.0,H,17.0,13.0,9.0,5.0,15.0,15.0,8.0,6.0,3.0,3.0,0.0,0.0,14.0,475.0,8.0,138.0,499.0,776.0,157.0,238.0,159.0,24.0,18.8,14.2,27.5
SP1,25/11/2018,Villarreal,Betis,2,1,H,0.0,0.0,D,13.0,13.0,8.0,6.0,15.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,214.0,34.0,34.0,221.0,347.0,324.0,178.0,203.0,192.0,194.0,19.9,0.1,21.3
SP1,26/11/2018,Sociedad,Celta,2,1,H,1.0,0.0,H,15.0,6.0,8.0,2.0,12.0,14.0,6.0,2.0,2.0,2.0,0.0,0.0,185.0,375.0,42.0,183.0,372.0,429.0,183.0,198.0,206.0,181.0,10.9,28.6,25.9
SP1,30/11/2018,Vallecano,Eibar,1,0,H,0.0,0.0,D,5.0,13.0,2.0,5.0,15.0,12.0,1.0,4.0,5.0,3.0,0.0,0.0,31.0,33.0,23.0,301.0,341.0,237.0,187.0,193.0,184.0,204.0,11.4,5.8,14.5
SP1,01/12/2018,Celta,Huesca,2,0,H,1.0,0.0,H,12.0,8.0,5.0,3.0,14.0,14.0,4.0,4.0,2.0,3.0,0.0,0.0,164.0,4.0,5.0,169.0,388.0,507.0,176.0,205.0,221.0,17.0,14.9,1.5,21.7
SP1,01/12/2018,Getafe,Espanol,3,0,H,0.0,0.0,D,14.0,8.0,5.0,2.0,17.0,16.0,7.0,4.0,3.0,2.0,0.0,0.0,24.0,287.0,34.0,239.0,303.0,335.0,257.0,149.0,2.0,186.0,12.1,0.0,11.9
SP1,01/12/2018,Real Madrid,Valencia,2,0,H,1.0,0.0,H,13.0,7.0,3.0,2.0,11.0,10.0,2.0,2.0,1.0,3.0,0.0,0.0,144.0,475.0,7.0,145.0,473.0,672.0,15.0,255.0,171.0,218.0,11.8,0.0,11.6
SP1,01/12/2018,Valladolid,Leganes,2,4,A,0.0,2.0,A,20.0,14.0,6.0,5.0,5.0,13.0,6.0,5.0,0.0,3.0,0.0,0.0,237.0,31.0,33.0,241.0,301.0,335.0,273.0,144.0,203.0,184.0,9.7,0.1,18.8
SP1,02/12/2018,Alaves,Sevilla,1,1,D,1.0,0.0,H,11.0,14.0,3.0,3.0,21.0,14.0,2.0,5.0,3.0,3.0,0.0,0.0,36.0,36.0,2.0,368.0,361.0,2.0,177.0,203.0,216.0,173.0,11.9,0.0,22.5
SP1,02/12/2018,Barcelona,Villarreal,2,0,H,1.0,0.0,H,16.0,12.0,7.0,2.0,9.0,17.0,11.0,1.0,2.0,4.0,0.0,0.0,125.0,65.0,11.0,123.0,667.0,1142.0,133.0,323.0,199.0,187.0,16.4,0.0,13.0
SP1,02/12/2018,Betis,Sociedad,1,0,H,1.0,0.0,H,6.0,6.0,4.0,4.0,18.0,18.0,6.0,4.0,4.0,2.0,0.0,0.0,22.0,33.0,34.0,227.0,326.0,333.0,199.0,182.0,194.0,192.0,17.4,0.0,10.5
SP1,02/12/2018,Girona,Ath Madrid,1,1,D,1.0,0.0,H,13.0,17.0,3.0,3.0,8.0,16.0,2.0,9.0,0.0,5.0,0.0,0.0,55.0,34.0,175.0,532.0,336.0,177.0,244.0,154.0,155.0,25.0,16.0,0.0,9.4
SP1,03/12/2018,Levante,Ath Bilbao,3,0,H,1.0,0.0,H,17.0,12.0,7.0,3.0,11.0,15.0,2.0,6.0,3.0,5.0,0.0,1.0,275.0,34.0,254.0,274.0,336.0,258.0,193.0,187.0,17.0,221.0,19.1,0.0,15.0
SP1,07/12/2018,Leganes,Getafe,1,1,D,0.0,1.0,A,17.0,6.0,5.0,2.0,12.0,13.0,7.0,2.0,1.0,2.0,1.0,0.0,262.0,29.0,3.0,268.0,292.0,302.0,289.0,15.0,185.0,202.0,13.7,0.0,13.2
SP1,08/12/2018,Ath Madrid,Alaves,3,0,H,1.0,0.0,H,12.0,13.0,5.0,3.0,20.0,15.0,5.0,5.0,5.0,4.0,0.0,0.0,136.0,45.0,10.0,139.0,435.0,1012.0,221.0,166.0,166.0,227.0,12.9,0.0,7.2
SP1,08/12/2018,Espanol,Barcelona,0,4,A,0.0,3.0,A,15.0,17.0,3.0,9.0,16.0,10.0,11.0,4.0,1.0,0.0,0.0,0.0,65.0,433.0,15.0,609.0,444.0,152.0,158.0,236.0,203.0,183.0,14.9,0.0,16.2
SP1,08/12/2018,Valencia,Sevilla,1,1,D,0.0,0.0,D,16.0,11.0,6.0,3.0,13.0,17.0,6.0,4.0,0.0,4.0,0.0,0.0,22.0,35.0,32.0,223.0,348.0,322.0,184.0,196.0,193.0,193.0,19.0,0.0,11.2
SP1,08/12/2018,Villarreal,Celta,2,3,A,0.0,1.0,A,13.0,14.0,3.0,7.0,12.0,10.0,6.0,1.0,3.0,3.0,0.0,0.0,172.0,38.0,475.0,179.0,381.0,445.0,171.0,213.0,239.0,16.0,17.1,0.0,10.2
SP1,09/12/2018,Betis,Vallecano,2,0,H,0.0,0.0,D,8.0,12.0,3.0,3.0,13.0,20.0,2.0,9.0,2.0,3.0,0.0,0.0,153.0,433.0,6.0,155.0,439.0,569.0,163.0,226.0,192.0,193.0,19.1,0.0,13.8
SP1,09/12/2018,Eibar,Levante,4,4,D,1.0,2.0,A,32.0,14.0,7.0,5.0,11.0,7.0,12.0,3.0,2.0,2.0,0.0,0.0,175.0,38.0,45.0,178.0,384.0,446.0,177.0,205.0,198.0,188.0,12.1,5.3,15.1
SP1,09/12/2018,Huesca,Real Madrid,0,1,A,0.0,1.0,A,11.0,5.0,4.0,4.0,12.0,10.0,11.0,6.0,2.0,2.0,0.0,0.0,10.0,55.0,13.0,913.0,562.0,131.0,144.0,272.0,199.0,185.0,15.2,0.0,19.2
SP1,09/12/2018,Sociedad,Valladolid,1,2,A,0.0,1.0,A,23.0,10.0,5.0,6.0,9.0,16.0,11.0,6.0,2.0,2.0,0.0,0.0,161.0,36.0,65.0,161.0,378.0,611.0,215.0,169.0,212.0,175.0,13.7,6.5,24.7
SP1,10/12/2018,Ath Bilbao,Girona,1,0,H,0.0,0.0,D,25.0,3.0,10.0,1.0,17.0,15.0,11.0,0.0,3.0,1.0,0.0,0.0,195.0,34.0,4.0,198.0,338.0,402.0,214.0,17.0,171.0,219.0,13.5,0.4,7.2
SP1,14/12/2018,Celta,Leganes,0,0,D,0.0,0.0,D,15.0,5.0,2.0,2.0,11.0,11.0,10.0,0.0,3.0,3.0,0.0,0.0,185.0,35.0,433.0,186.0,346.0,459.0,223.0,165.0,213.0,176.0,12.6,1.4,13.7
SP1,15/12/2018,Eibar,Valencia,1,1,D,0.0,1.0,A,18.0,11.0,6.0,4.0,11.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0,27.0,32.0,27.0,269.0,321.0,274.0,21.0,173.0,229.0,166.0,15.4,2.0,18.4
SP1,15/12/2018,Getafe,Sociedad,1,0,H,1.0,0.0,H,9.0,9.0,2.0,4.0,24.0,14.0,2.0,3.0,3.0,4.0,0.0,0.0,225.0,31.0,35.0,231.0,309.0,344.0,256.0,149.0,195.0,191.0,9.3,0.0,15.6
SP1,15/12/2018,Real Madrid,Vallecano,1,0,H,1.0,0.0,H,9.0,11.0,4.0,3.0,15.0,18.0,4.0,4.0,0.0,3.0,0.0,0.0,114.0,9.0,15.0,115.0,88.0,1627.0,123.0,395.0,202.0,183.0,9.6,0.0,14.4
SP1,15/12/2018,Valladolid,Ath Madrid,2,3,A,0.0,2.0,A,8.0,14.0,2.0,5.0,16.0,13.0,9.0,3.0,4.0,1.0,0.0,0.0,575.0,34.0,172.0,57.0,341.0,173.0,248.0,152.0,16.0,24.0,11.6,0.2,24.1
SP1,16/12/2018,Espanol,Betis,1,3,A,1.0,1.0,D,10.0,12.0,3.0,5.0,23.0,10.0,0.0,4.0,3.0,4.0,0.0,0.0,24.0,33.0,3.0,234.0,333.0,311.0,196.0,184.0,201.0,186.0,14.2,1.6,17.7
SP1,16/12/2018,Huesca,Villarreal,2,2,D,1.0,0.0,H,30.0,10.0,13.0,5.0,12.0,11.0,13.0,2.0,4.0,5.0,0.0,1.0,35.0,32.0,214.0,329.0,34.0,221.0,191.0,188.0,193.0,193.0,10.0,7.5,20.1
SP1,16/12/2018,Levante,Barcelona,0,5,A,0.0,2.0,A,20.0,16.0,6.0,9.0,12.0,9.0,15.0,3.0,2.0,3.0,1.0,0.0,9.0,65.0,125.0,1022.0,658.0,125.0,126.0,374.0,185.0,201.0,19.4,0.0,27.5
SP1,16/12/2018,Sevilla,Girona,2,0,H,0.0,0.0,D,17.0,8.0,5.0,2.0,18.0,12.0,5.0,3.0,2.0,1.0,0.0,0.0,144.0,45.0,7.0,145.0,46.0,695.0,162.0,229.0,228.0,165.0,15.1,1.5,9.3
SP1,17/12/2018,Alaves,Ath Bilbao,0,0,D,0.0,0.0,D,11.0,6.0,2.0,3.0,16.0,13.0,5.0,3.0,2.0,2.0,0.0,0.0,3.0,32.0,25.0,288.0,315.0,259.0,229.0,161.0,171.0,22.0,8.3,0.0,14.3
SP1,21/12/2018,Girona,Getafe,1,1,D,0.0,0.0,D,12.0,5.0,4.0,2.0,9.0,13.0,4.0,1.0,1.0,2.0,0.0,0.0,262.0,3.0,29.0,269.0,301.0,294.0,26.0,149.0,225.0,169.0,15.0,0.0,15.9
SP1,21/12/2018,Sociedad,Alaves,0,1,A,0.0,1.0,A,18.0,9.0,4.0,3.0,14.0,11.0,10.0,1.0,2.0,4.0,0.0,0.0,175.0,35.0,5.0,179.0,349.0,505.0,222.0,166.0,253.0,155.0,16.3,0.0,28.7
SP1,22/12/2018,Ath Bilbao,Valladolid,1,1,D,1.0,0.0,H,8.0,5.0,3.0,2.0,25.0,12.0,3.0,1.0,3.0,2.0,0.0,0.0,175.0,34.0,5.0,174.0,358.0,522.0,217.0,168.0,239.0,161.0,17.4,0.0,16.9
SP1,22/12/2018,Ath Madrid,Espanol,1,0,H,0.0,0.0,D,8.0,18.0,5.0,4.0,16.0,13.0,5.0,9.0,1.0,1.0,0.0,0.0,14.0,4.0,10.0,142.0,413.0,974.0,225.0,164.0,175.0,214.0,9.0,0.0,4.7
SP1,22/12/2018,Barcelona,Celta,2,0,H,2.0,0.0,H,9.0,11.0,5.0,1.0,14.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,112.0,9.0,21.0,112.0,983.0,1917.0,117.0,474.0,179.0,207.0,16.7,0.0,20.4
SP1,22/12/2018,Betis,Eibar,1,1,D,1.0,0.0,H,4.0,15.0,2.0,4.0,11.0,13.0,4.0,11.0,2.0,4.0,0.0,0.0,18.0,375.0,45.0,18.0,373.0,45.0,178.0,204.0,246.0,157.0,17.8,0.0,15.8
SP1,23/12/2018,Leganes,Sevilla,1,1,D,1.0,0.0,H,13.0,8.0,4.0,2.0,14.0,9.0,3.0,6.0,3.0,3.0,0.0,1.0,34.0,32.0,225.0,328.0,323.0,23.0,21.0,173.0,189.0,198.0,10.6,0.0,8.2
SP1,23/12/2018,Valencia,Huesca,2,1,H,1.0,0.0,H,19.0,11.0,8.0,4.0,14.0,15.0,12.0,5.0,7.0,4.0,0.0,0.0,14.0,475.0,8.0,14.0,459.0,851.0,173.0,209.0,22.0,171.0,18.4,0.0,10.7
SP1,23/12/2018,Vallecano,Levante,2,1,H,1.0,0.0,H,18.0,12.0,8.0,7.0,13.0,10.0,3.0,5.0,2.0,2.0,0.0,0.0,21.0,36.0,34.0,211.0,377.0,324.0,163.0,226.0,186.0,202.0,10.1,0.0,7.5
SP1,03/01/2019,Villarreal,Real Madrid,2,2,D,1.0,2.0,A,12.0,14.0,4.0,7.0,12.0,13.0,6.0,4.0,2.0,2.0,0.0,0.0,38.0,38.0,185.0,393.0,383.0,187.0,154.0,244.0,178.0,211.0,14.4,0.0,10.8
SP1,04/01/2019,Espanol,Leganes,1,0,H,1.0,0.0,H,12.0,10.0,1.0,2.0,10.0,17.0,3.0,6.0,2.0,5.0,0.0,1.0,2.0,33.0,42.0,201.0,322.0,42.0,252.0,152.0,172.0,22.0,10.9,0.0,11.4
SP1,04/01/2019,Levante,Girona,2,2,D,0.0,1.0,A,19.0,9.0,8.0,2.0,18.0,16.0,8.0,2.0,3.0,1.0,1.0,0.0,215.0,35.0,33.0,218.0,355.0,33.0,171.0,214.0,19.0,198.0,14.3,0.0,10.6
SP1,05/01/2019,Alaves,Valencia,2,1,H,2.0,1.0,H,14.0,14.0,5.0,2.0,10.0,13.0,2.0,6.0,3.0,3.0,0.0,0.0,31.0,31.0,24.0,313.0,315.0,243.0,241.0,156.0,18.0,207.0,9.9,0.0,11.3
SP1,05/01/2019,Huesca,Betis,2,1,H,0.0,0.0,D,11.0,7.0,6.0,1.0,21.0,7.0,4.0,6.0,3.0,2.0,0.0,0.0,32.0,35.0,22.0,324.0,34.0,225.0,188.0,192.0,192.0,194.0,10.3,0.0,9.8
SP1,05/01/2019,Valladolid,Vallecano,0,1,A,0.0,1.0,A,12.0,9.0,5.0,5.0,16.0,23.0,9.0,5.0,0.0,3.0,0.0,0.0,21.0,34.0,36.0,209.0,335.0,371.0,204.0,177.0,18.0,208.0,10.4,0.0,9.8
SP1,06/01/2019,Eibar,Villarreal,0,0,D,0.0,0.0,D,24.0,7.0,6.0,4.0,12.0,17.0,13.0,1.0,0.0,2.0,0.0,0.0,21.0,325.0,35.0,214.0,346.0,344.0,187.0,193.0,185.0,202.0,6.1,0.0,8.8
SP1,06/01/2019,Getafe,Barcelona,1,2,A,1.0,2.0,A,10.0,12.0,2.0,8.0,23.0,12.0,4.0,4.0,4.0,3.0,0.0,0.0,8.0,525.0,136.0,762.0,501.0,14.0,154.0,243.0,178.0,21.0,12.7,0.0,9.2
SP1,06/01/2019,Real Madrid,Sociedad,0,2,A,0.0,1.0,A,28.0,12.0,8.0,4.0,13.0,13.0,10.0,4.0,5.0,1.0,1.0,0.0,133.0,6.0,75.0,134.0,543.0,847.0,143.0,275.0,194.0,191.0,13.2,0.0,11.9
SP1,06/01/2019,Sevilla,Ath Madrid,1,1,D,1.0,1.0,D,15.0,12.0,5.0,7.0,15.0,11.0,4.0,5.0,5.0,7.0,0.0,0.0,28.0,31.0,27.0,278.0,311.0,273.0,226.0,163.0,236.0,163.0,15.8,0.0,10.7
SP1,07/01/2019,Celta,Ath Bilbao,1,2,A,1.0,1.0,D,17.0,8.0,3.0,4.0,16.0,21.0,3.0,2.0,2.0,5.0,0.0,0.0,24.0,33.0,3.0,244.0,327.0,299.0,199.0,181.0,212.0,177.0,14.3,0.0,11.4
SP1,11/01/2019,Vallecano,Celta,4,2,H,2.0,2.0,D,11.0,13.0,8.0,4.0,12.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,25.0,34.0,28.0,253.0,323.0,293.0,214.0,171.0,216.0,174.0,7.9,0.0,16.4
SP1,12/01/2019,Girona,Alaves,1,1,D,1.0,0.0,H,9.0,15.0,4.0,4.0,21.0,14.0,6.0,3.0,4.0,2.0,0.0,0.0,21.0,31.0,4.0,219.0,309.0,373.0,251.0,152.0,186.0,2.0,10.8,0.0,6.4
SP1,12/01/2019,Leganes,Huesca,1,0,H,0.0,0.0,D,14.0,9.0,7.0,3.0,11.0,9.0,4.0,4.0,3.0,3.0,0.0,0.0,195.0,325.0,433.0,198.0,323.0,432.0,244.0,155.0,169.0,225.0,8.9,0.0,11.2
SP1,12/01/2019,Valencia,Valladolid,1,1,D,0.0,0.0,D,17.0,6.0,5.0,1.0,15.0,18.0,7.0,0.0,2.0,5.0,0.0,0.0,153.0,4.0,7.0,157.0,389.0,663.0,2.0,182.0,201.0,186.0,14.8,0.0,13.3
SP1,12/01/2019,Villarreal,Getafe,1,2,A,0.0,0.0,D,17.0,9.0,6.0,4.0,14.0,13.0,6.0,1.0,5.0,3.0,0.0,0.0,215.0,31.0,38.0,215.0,314.0,38.0,226.0,164.0,183.0,205.0,14.2,0.0,12.2
SP1,13/01/2019,Ath Bilbao,Sevilla,2,0,H,1.0,0.0,H,10.0,10.0,3.0,4.0,14.0,14.0,7.0,6.0,4.0,3.0,0.0,0.0,275.0,32.0,27.0,271.0,325.0,269.0,203.0,179.0,166.0,229.0,11.5,0.3,12.2
SP1,13/01/2019,Ath Madrid,Levante,1,0,H,0.0,0.0,D,19.0,7.0,5.0,2.0,9.0,17.0,5.0,2.0,0.0,3.0,0.0,0.0,125.0,6.0,12.0,127.0,575.0,1197.0,164.0,226.0,185.0,202.0,10.4,0.0,9.4
SP1,13/01/2019,Barcelona,Eibar,3,0,H,1.0,0.0,H,7.0,15.0,6.0,2.0,10.0,12.0,2.0,3.0,2.0,1.0,0.0,0.0,112.0,9.0,21.0,113.0,907.0,184.0,124.0,361.0,198.0,188.0,13.8,0.0,17.7
SP1,13/01/2019,Betis,Real Madrid,1,2,A,0.0,1.0,A,9.0,14.0,2.0,5.0,9.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,325.0,375.0,21.0,326.0,374.0,211.0,162.0,228.0,201.0,185.0,15.6,0.0,13.8
SP1,14/01/2019,Sociedad,Espanol,3,2,H,2.0,2.0,D,9.0,21.0,4.0,2.0,15.0,12.0,7.0,3.0,7.0,4.0,1.0,0.0,2.0,33.0,4.0,197.0,331.0,416.0,226.0,164.0,168.0,225.0,11.8,7.5,15.9
SP1,18/01/2019,Getafe,Alaves,4,0,H,1.0,0.0,H,12.0,6.0,5.0,0.0,17.0,18.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,31.0,45.0,201.0,307.0,454.0,274.0,144.0,239.0,161.0,7.1,0.1,12.1
SP1,19/01/2019,Celta,Valencia,1,2,A,1.0,0.0,H,12.0,13.0,4.0,8.0,18.0,12.0,4.0,6.0,4.0,3.0,0.0,0.0,31.0,32.0,24.0,304.0,322.0,245.0,214.0,171.0,18.0,209.0,12.7,27.2,17.3
SP1,19/01/2019,Huesca,Ath Madrid,0,3,A,0.0,1.0,A,14.0,15.0,3.0,8.0,15.0,13.0,6.0,5.0,2.0,2.0,0.0,0.0,575.0,36.0,166.0,568.0,355.0,17.0,223.0,166.0,165.0,231.0,5.1,0.3,9.7
SP1,19/01/2019,Real Madrid,Sevilla,2,0,H,0.0,0.0,D,23.0,4.0,6.0,1.0,9.0,14.0,7.0,4.0,2.0,3.0,0.0,0.0,17.0,42.0,45.0,174.0,41.0,442.0,153.0,248.0,225.0,169.0,4.3,4.8,10.9
SP1,20/01/2019,Barcelona,Leganes,3,1,H,1.0,0.0,H,15.0,5.0,7.0,2.0,12.0,18.0,5.0,1.0,3.0,3.0,0.0,0.0,112.0,9.0,21.0,113.0,886.0,2143.0,136.0,307.0,206.0,181.0,9.1,16.6,25.7
SP1,20/01/2019,Betis,Girona,3,2,H,1.0,2.0,A,12.0,8.0,5.0,5.0,9.0,12.0,7.0,2.0,2.0,4.0,0.0,0.0,161.0,375.0,6.0,164.0,39.0,551.0,194.0,187.0,216.0,173.0,16.5,0.5,21.7
SP1,20/01/2019,Levante,Valladolid,2,0,H,1.0,0.0,H,13.0,13.0,4.0,3.0,12.0,18.0,3.0,2.0,6.0,5.0,0.0,0.0,21.0,35.0,35.0,208.0,355.0,35.0,178.0,204.0,181.0,207.0,15.3,2.9,14.8
SP1,20/01/2019,Vallecano,Sociedad,2,2,D,2.0,1.0,H,11.0,10.0,4.0,4.0,14.0,10.0,2.0,9.0,2.0,1.0,0.0,0.0,287.0,33.0,25.0,281.0,346.0,249.0,184.0,197.0,174.0,216.0,10.3,4.2,21.3
